,coincode,transactionInstant,transactionHash,amount,n-transactions
0xe2cbf8572eab769311a8c562b00a14ca55eaa0ea,SHIBANOMICS (SHIBIN),2021-10-26 19:15:04,0xfb1be48a8e1466927040dbafba8d332c84d30daf955c12094f6a616575a8fab3,"24,131,749.0208343787,000,00087,000,0001,515,182,864.5356472042,863,321.058487934146,900,000.122355257146,900,000.122355257146,900,000.122355257146,900,000.122355257296,863,150.289774466611,445,799.841070814611,445,799.841070814",29
0x0f0328dd4b99fcd3fb0ceafea26a02d585f42c27,SHIBIN_Divid... (SHIBIN...),2021-10-26 19:15:04,0xfb1be48a8e1466927040dbafba8d332c84d30daf955c12094f6a616575a8fab3,"161,497,089.6009684887,000,00087,000,0003,258,977,323.95928897322,025,546.60375334192,379,438.791436632,220,648,90092,379,438.791436631,225,096,402.1486255711,225,096,402.1486255711,225,096,402.1486255711,225,096,402.148625571296,863,150.289774466611,445,799.841070814611,445,799.841070814",32
0x257a8d1e03d17b8535a182301f15290f11674b53,Kawaii Token (KWT),2021-10-26 19:10:31,0x4c91b58dcddd0be5bec2e9eb4d1f967819c84fb47c4f33a4eafa3c7cd6ac60e5,"15031.351033.256060102,460.52,460.511011028.511046.5524.7586.16920457319098806710101060606073.151009.50.51.4681167824074074071.4681167824074074071109.5100101010505095060601011011011024.22511010101010101010375.642355120993661451375.642355120993661451110110110506101074.9418778538812785474.9418778538812785428.528.5",139
0xf05d7a496840d74b6f05a4416ab952fc8bb8b3ac,Pancake LPs (Cake-L...),2021-10-26 8:47:56,0x94c082c7b333bcc0f1534ad4d81d782393e041aa3a3a21b90e4db6b6d6fed0b0,0.001163105936499911,4
0x7472e4f397e46eb371fe4c8e078cfda46d72415f,GreenMoon (GRM),2021-10-26 8:47:56,0x94c082c7b333bcc0f1534ad4d81d782393e041aa3a3a21b90e4db6b6d6fed0b0,0.00072039,4
0x40334055d18bacf672352f68aa8d1a06aa6b3799,T1mes Zilla (T1MESZ...),2021-10-25 21:08:50,0xa056dba3d597173f73c6a463e1d4dfc3613db51e690822c65331875a527139ba,"185,130,738,312,999,000,000.883868...",2
0xbc2597d3f1f9565100582cde02e3712d03b8b0f6,SIMBCOIN SWA... (SMB SW...),2021-10-26 15:47:13,0x4945e54350c66e956db49e47380d94c00fb3e9f5d52e82ee4933da67b79f9d19,203.175406547073416213.175406547073416218888,8
0x5b6ebb33eea2d12eefd4a9b2aeaf733231169684,Weld.Money (WELD),2021-10-26 15:56:31,0x6c6033e2cc9c276c0e90c33913438fe26614f685e27d0951a4a75bd40740cb9f,"2,688.168409858674524162,0002,000",8
0x5ef7814f4cb17b38408f1f641e4b5b61c5d023a8,ButterSwap T... (BUTTER),2021-10-26 19:12:28,0xb1ddfe7ccbb5af7081bf32d043f303b3c1b50b308c90b97aa8a973458ac5034e,"39,573.68378057874548935663.971342381546115205295.72836801752464403518.62473983237262610529.967141292442497261565.16976998904709748173.5514144900360557945.993428258488499452181.7514529615797680191,083.5347562996583387841,083.53475629965833878489.901423877327491785315.35816020104042727315.358160201040427270.5318215741013490490.531821574101349049141.10066306744389392235.960569550930996714576.12807530262250472315.44359255202628696631.54435925520262869668.044774107328516027301.98039050344442531119.86856516976998904711.98685651697699890411.986856516976998904641.418273767440168542116.40855811960427127729.9671412924424972614,124.464847458079647144482.7910749839804870118.6900328587075575022,579.6743939205409779522,579.67439392054097795226.970427163198247535356.0265470689286016712.602367955894065406354.874041621029572836354.874041621029572836505.23704607456303231505.82881268512123225505.82881268512123225510.83208527081846152760.460021905805038335604.60021905805038335160.460021905805038335",105
0xd867d3b23242de165703164cd5b7802da2c0e3d0,Cream Token (CREAM),2021-10-26 15:56:10,0xdd71d7625259851029b95441b4569b3dc643972c6a9e2e758363bb74649ace7f,"39,573.68378057874548935684.4170427295161637694,990.432173261441301213181.7514529615797680191,083.1610051087283761781,083.161005108728376178315.35816020104042727315.35816020104042727315.35816020104042727116.224889435955035771116.224889435955035771576.12807530262250472576.128075302622504727,507.00056602679992883410,231.55690578831556513810,231.55690578831556513810,231.5569057883155651380016,604.878658871597785603505.23704607456303231505.23704607456303231505.23704607456303231",56
0x9c541be9bd7933d60abb2e13720b9d06a66ba5b3,Legend Of Go... (LG),2021-10-26 15:49:58,0xf3176e7cff3ce1ffa3b25fcc869fc31d4e8c3bfb1ae592ee505701f96ef7ff63,42.92075733489621679730038.214,15
0x7c9ac85d5d9d3b30eb19f1722e78011dab401140,DOGECASH (DOGEC),2021-10-25 21:08:56,0x0d6de0eb8a3ea3b7c6a2212de01f3e185506d43cbfa2bdc04d87e5ae543d57f4,"200,000,000",1
0x84a20c68de61e68b563d669aa9c29462101045e7,Unstoppable ... (MOONon...),2021-10-26 15:53:31,0xec47cae29adc10b5b7d1a31445a7a53a4d76c20b1f0c8e1febd21880650ef6e7,"4,787,928,000.08121,664,676,470.13918164416,741,649,925.781603268365,537,028,073.965279593",4
0x02ff5065692783374947393723dba9599e59f591,YOOSHI (YOOSHI),2021-10-26 21:23:39,0xb49ed6e3e5725f740cfcca23d01aeb56634b9d3dc762f8210a4817640046de41,"2,000,000,0003,454,400,000109,521,330.26286144571,953.22,428,627,669.82747369417,589,326.0898947453,042,6483,042,6483,042,6483,042,6483,042,6483,042,6483,042,6483,042,6483,042,6483,042,6483,042,6483,042,6483,042,6481,386,551.71,053,595,336.85391546812,569,989.53132247924,585,262.78345775724,585,262.78345775724,585,262.7834577571,170,000,000.4459593221,170,000,000.44595932297,227,900607,247,364.426155062,430,000.0062319972,430,000.0062319972,430,000.0062319972,430,000.006231997139,594,519.52486786139,594,519.52486786139,594,519.524867861,289,137,193.2824836711,289,137,193.28248367127,900,00027,900,0005,458,999.28178318732,764,95039,290,483.4589981155,000,004",93
0x2c449ba613873e7b980faf2b686207d7bd205541,Cobra (COBRA),2021-10-26 15:55:22,0x94897667acd79185054c4785a7e1b8602b7f4866d8b4dcd6359fe4246bb42f01,"2,677.3263410728628080431,274.31128793454676732",3
0x845c22e466c96c69264ae5712447894d19fd7ca7,Pancake LPs (Cake-L...),2021-10-25 21:08:56,0x21355d3d954896eb0d84bfddf592b653caf5bb3b140e2d003396fb092b0e07d9,4.153619821536411571,1
0x88469567a9e6b2dae2d8ea7d8c77872d9a0d43ec,Smart World ... (STTS),2021-10-26 9:09:11,0xf49340299179ad1ccaa3a7f611e0abb942b9ad6bc694f9e4d6ea18114bd2d4eb,902.2149,2
0xe7f72bc0252ca7b16dbb72eeee1afcdb2429f2dd,NFTLAUNCH.ne... (NFTL),2021-10-26 15:54:25,0xfb1f4ddc789afcedb1df33825f3114efe67eebed231c0c8d9515911a9553ea01,310.69976048669500198558.8431.2431.2,7
0xc5a418d47f8f229d394ac00ec18598b742558d75,Twitter (TWT),2021-10-26 15:56:37,0x039ffcdbabb040e3c953170eec73c0f840d7c237921fab0fdee70979e17f13be,"100,000,000,00014,000,000,00020,000,000,00014,000,000,00020,000,000,00020,000,000,00020,000,000,000",19
0x276acb5b5508277e2c195005786390a825a66bb1,CT Power (CPOW),2021-10-26 8:54:23,0x020f27365e773df59f5b1cd40347120b4c5d5ea46ebaac025c1f085acfa2d2dd,25,8
0x5ecc4b299e23f526980c33fe35eff531a54aedb1,TCH Token (TCH),2021-10-26 8:54:23,0x020f27365e773df59f5b1cd40347120b4c5d5ea46ebaac025c1f085acfa2d2dd,0.02015822784675,9
0x5619c8eaa4b45af1199c179a6ec77bceb7c38103,PumpKin Inu (PUMPKI...),2021-10-26 15:51:07,0x92feda6f9257f9b64e031fa62924bfab8a56d92e9e10f63a4c03a4d7a0db9b5e,"822,163.49510173625913768755,210,770.526985576303248948565,416.097648198225155591565,416.097648198225155591565,416.0976481982251555918,974,733.5917673070495246928,974,733.59176730704952469212,701,348.4447896821072402058,534,295.0519091207630086448,534,295.0519091207630086442,470,0002,470,0002,470,00018,005,690.36762076870713268348,553,645.28348793273109153973,059,851.66536399558102987573,059,851.6653639955810298751,515,741.9412823402382846271,515,741.941282340238284627434,957.206276006064788134",149
0x9d872b4a9aaaab513f41c464baaf4033cf6c603b,FumaFinance (FUMA),2021-10-26 15:38:10,0xe90830ff90e97bcceb96612f189b52aff77b9c5edb3d5d4adcfeca60f655a00c,9.80.2156.309056825156.309056825,6
0xa998f797c96e6766c9bd679276499a693101e80d,PI Network (PI),2021-10-26 15:48:34,0xb570da1f49b6b1f79f50607adce953373dcaace1d9781752f219eb12a0f731e2,"2,409,827,727,563.4407620834709074...5,400,555,772,890.6846459372907688...",3
0x9bcf82cc8b42b075d6c62436284aa59e77b67c26,YHCToken (YHC),2021-10-26 15:55:49,0xd1984e71887b4cf41b4c90bc80b4ee963a433a16036ddbca99e2b3c5c5628eac,1251481481.21351351353939125212588988988944031031031032.36.466.46,60
0xf1be8ecc990cbcb90e166b71e368299f0116d421,Interest Bea... (ibALPA...),2021-10-26 15:56:07,0xd5f71159f2158dc6b6c039eb9b1632531ff684e7dc1382c0bca656ac867c97a0,"5.1813419917027135314,782.82203009075105328122,702.0813108844633274885014,5804,580347,627.1207232054184832465,000636.0678320592256682963,0803,0806,096.04217344396813815458012.09693229472213212812.096932294722132128",27
0x493676fc6b47c87361a3b85a8c18b051e810f37d,FIDO (FIDO),2021-10-26 15:57:01,0x12c46b6fb8e583c50f7e6bb4a4451bcbe7865fbe2bab28e5c735223842613256,1.0524799999999999963.0308800000000003963.514790273.514790273.514790273.514790273.514790273.514790273.514790273.514790273.514790273.514790273.514790273.514790273.514790273.514790270.1064074218928039530.10640742189280395318.48820822515246318.4882082251524630.5183899334138126270.7928399999999999993.1713599999999999963.1713599999999999963.1713599999999999963.1713599999999999963.1713599999999999963.1713599999999999963.1713599999999999963.1713599999999999963.1713599999999999960.7928399999999999993.171359999999999996,174
0x869dc26e3a80f0044eb6c27288bf7782b5756687,Mirror FileC... (MFIL),2021-10-26 15:56:52,0x66bfaab00ec081a34bcf5e2cca3bb526facedaeab1b7851dbc8afe2cab924afb,11.1328448.96498.356426415245487978.356426415245487971.36316818696781534940.42191218174986815961.52847190885750293361.5284719088575029330.1076342433040392527.9332,216
0xb37e6328ee2a5f6dbe154ca41478df0b08ec0057,ASCOR (ASCOR),2021-10-26 8:39:45,0x022121423e4a92051edaed9df74f473ca608f108317850fbcf649d688449ae55,431.74621559,1
0xeecf92bf5e8f96e174510e9cd2b2a857aa039460,DCS Token (DCS),2021-10-26 15:53:04,0x035cd2e1c5e9a0a0b148b900522b6f8b9d25c745019660ad4063d2a2c3db7344,3.29087542200931165115.225000000000000435499.90.5442052864420.1513.4506522.654304304,25
0x2f801292924433f41e34669b0817f990764ecaa0,Dogemoon (DOGEMO...),2021-10-26 8:39:48,0xe9359d8b2957b9e1245a0290d2f774221fd419e2b4d058fbc9eb44d62104a4ed,"104,986.391356534",1
0x7f60375245cbf30a4f1ffd1278e3601fadca2c4d,SpacePort Un... (SPU),2021-10-26 15:53:37,0x628ee0c8f6b3d823b4f40f9d82cef01d5382bc0d5c190263d07ba4ff9f323120,"2,9887897894747475.514317991102.56631463917.7524077177.10096308829.09705757785.1415287.49451788620.6363153128.254526125",44
0x941b823652b2e921e389845a78414e23a4724b43,Yield Gaming (YIELD),2021-10-26 8:39:48,0x2a049bdf99e6f162aea1db5230868fb4e3781b7d9b68542c5929dae62e13ccfe,4.75,1
0x695ccb581a19d9c7d047d8abb153e1112a635bd4,SuperHero (SuperH...),2021-10-26 15:46:28,0xecf2f5c7d24d39470dcb8dbec59d1e4fd22bab8beb78b9215bf6bfc748ac7141,"17,919,299,237.24273597359024262313,128,536,597.67826446142704100613,128,536,597.678264461427041006254,456,734,398.99741523494526050519,999,991,11119,999,991,111",45
0x2a3e1d095f2902c9b6da1bff7813a7b2fc65c3da,Red Floki (REDFLO...),2021-10-26 19:12:28,0xbeae5f8f0df3d1340dd2348ff93d2dc45e8fa7b5358f4a17affdc3c33c6e74c9,"413,022,070.451922841,719,216,164.657507264849,621,584.121083535849,621,584.1210835354,165,719,035.5836961688,339,996,626.2264909878,339,996,626.22649098716,668,454,303.37329937313,837,014,503.63551765313,837,014,503.6355176531,652,036,407.1262689681,652,036,407.1262689681,500,000,000124,715,023.0541955751,398,977,338.0693576264,029,793,248.25416114264,029,793,248.25416114264,029,793,248.25416114264,029,793,248.254161142",42
0xd64f7b8962ede286ac66e290b5d3e5f8f4e019fb,MEMetaverse (ME),2021-10-26 15:39:16,0x675a8ba4d7ef22ae068be4600c735a6d4ec39987df05c658e9b1ebc3eace6e8e,190.51533804345779885520.1572870420.1572870410,62
0x8429726dbff5c2f9bcca80a5e6ba1de79f42cdbe,GentlemanGre... (GTEA),2021-10-26 8:39:51,0xf70d13fec8dcc060546e008bffc6307c31f1656b43bad5cc2510ffa15e71d6b4,"1,309",3
0x4758d514bb95099138a07096a6af738136fd9806,Lady Doge (LadyDo...),2021-10-26 8:56:05,0x7430de4b1fb16e49435523d744a7194f4847793bd41382d8413d3b8d12ceb17c,"102,598,256.67567059",5
0x11c0b2bb4fbb430825d07507a9e24e4c32f7704d,Pancake LPs (Cake-L...),2021-10-26 8:53:32,0x5b41ec9918c03529c9b9cebeba91ae76568db7983c2c316491f974ec2b1fd6b8,0.00000040833779636,4
0x7a565284572d03ec50c35396f7d6001252eb43b6,DogeZilla (DogeZi...),2021-10-26 19:12:22,0xa5f883513130e5f09d4cc5f219796ffaf890c73c73d7df9f4bf92b4bcfb4a23d,"9,024,350,360,063,690.31962664276,734,203,282,922,000.20176559176,734,203,282,922,000.201765591232,350,996,992,205.34583164612,780,000,000,000,00012,780,000,000,000,000133,085,138,854,442,000.45133,085,138,854,442,000.4567,395,600,000,000,00060,084,266,483,654,200.885081518100,722,661,307,707,000.661126908717,820,546,022,633,000.67498077616,463,846,296,282,600.47005757116,463,846,296,282,600.47005757116,463,846,296,282,600.470057571177,824,086,446,419,000.809733767103,057,940,280,553,000.028882332103,057,940,280,553,000.028882332211,615,649,756,240,000.27561722854,719,550,000,000,000.954,719,550,000,000,000.954,719,550,000,000,000.97,829,721,000,000,000.688442574170,448,055,028,979,000.0669497341,872,374,905,711,080,000.5562781161,872,374,905,711,080,000.5562781161,260,000,000,000,000,000929,891,341,432,713,000.615705238929,891,341,432,713,000.6157052386,997,479,329,191,290,000.4491056716,997,479,329,191,290,000.4491056716,997,479,329,191,290,000.4491056716,997,479,329,191,290,000.4491056716,997,479,329,191,290,000.449105671220,824,447,712,578,000.85998280532,760,000,000,000,00041,310,000,000,000,00041,310,000,000,000,00045458,268,319,477,388,580.2641702753,446,253,000,000,000.1107157,514,400,000,000,000.959,584,157,882,654,200.573068797221,614,875,227,215,000.706170619164,807,811,097,200,000.3424389517,901,795,096,519,620.9740448647,901,795,096,519,620.974044864116,535,098,313,761,000.040200751116,535,098,313,761,000.040200751116,535,098,313,761,000.04020075135,052,772,071,447,500.22597007735,052,772,071,447,500.22597007735,052,772,071,447,500.225970077",112
0x94aa833d172ecad2866488d860adc87243a8f1a3,Alpha Token (ALPHA),2021-10-26 15:44:46,0xf6e274083ead16179783d0271b72b974a646dd5f43131844db13d1f3af7ab39b,"31,451,060.85401702356002223677,785,904.749684217391859991",22
0x27d764c831da22aaf1d9e8ec5bfc7a7ce2f2ce03,Wolf Inu (WOLFY),2021-10-26 9:09:59,0x7ec7411e5c363219dde77881274c855f74986ea25fa037a515f74ea790ad8510,74.51535,6
0x426c72701833fddbdfc06c944737c6031645c708,DEFINA TOKEN (FINA),2021-10-26 15:55:25,0x548fe3ffb7ab7ae16f1f4e1a64740a8fc92e4bdfc11cfec2fd3711cd38479ed0,50.6651766868123040030.5144.40628385934644766144.40628385934644766144.40628385934644766144.40628385934644766144.40628385934644766144.40628385934644766144.40628385934644766144.40628385934644766144.40628385934644766144.40628385934644766144.40628385934644766144.40628385934644766144.40628385934644766144.40628385934644766284.2872105746745361865.05391288331367428372.047.470.3061031278874040826565,97
0x0c0bf2bd544566a11f59dc70a8f43659ac2fe7c2,ShibaNova sh... (sNova),2021-10-26 8:39:54,0xf521fa1b8f5eaddf3c5b443ab8e50891dfb06cf5e30400f18c0be77b0c0596cc,66.317548746518105849,4
0x162c2332e92be409254ac7c59ad559c16a3f506e,DareNFT (DNFT),2021-10-26 15:54:04,0xa5f7396212282e41f592b8637aa6d558e3f6197ae496b0503b64193ffd71f9d3,"19,054.589566848263734207182,575182,57561,276.8760594264527944261,276.8760594264527944261,276.87605942645279442176,442176,44219,382.11834485462923685838,502.28907199406215666911,570.3158914516109212711,486.000000000000524288197,507196,878.14678587196,878.1467858719,563.79015187772135881445,510.518166398427499895141,780.827424995704239624",25
0x392cf71a90986a42e5ff520eaa0ca77b3fc60ffb,Lazio Fan To... (LAZIO),2021-10-26 8:39:54,0x627514e32d13067261e584b69e9012bdf436a3dc84931e581664d0fabc5f2a95,30,4
0xf5d8a096cccb31b9d7bce5afe812be23e3d4690d,HappyFans (HAPPY),2021-10-26 15:30:31,0x879e8b07ef2eb26556736e4af58736299e3640965df2974885b2cf702cbb0311,"726,544.3923781755661013483,651.884232814971873568",6
0x0cf8dbafdc29ac98b45d7f2e088b26e365b455e4,CpuToken (CPU),2021-10-26 15:46:25,0xb6f33f0e43f85008ff71cfdd78043016c0c0b7ed659b3d491963bda2bff0d897,1.4994712.8534460.0938560.0938560.093856,9
0x86ef5e73edb2fea111909fe35afcc564572acc06,BananaSplitB... (BANANA...),2021-10-26 15:47:52,0x118eeaa30612c0ceb7d3bed3302d988eb4ac18c2a6230d6dec6eedb5f3ac3543,11.911239677619887118.416343335519534727283.122315549831035118283.122315549831035118758.47930677112619542916.94310957023569344516.9431095702356934454.7042433834389218554.7042433834389218550.9077491265174032343.1072475667803226353.10724756678032263513.63649804829849794813.3936640322954613.393664032295468.3917805359937124528.3917805359937124528.391780535993712452218.114466078062031102218.114466078062031102,57
0xabeb9c25a0fffc526817c81a34eef6765a233cef,Flame Chain (FLAME),2021-10-26 9:03:59,0x99d34a8d468bbe20a25dd62f7065f6a4eec829af4cabca20878e4dd8cd4502c7,"50,000",7
0x9b3a01f8b4abd2e2a74597b21b7c269abf4e9f41,Altbase (ALTB),2021-10-26 15:47:58,0x377706ae01a68b70f12e18b20510c1112a2eab0e94977241ae86f66917394169,00,15
0x5451f0b4eb87cc1986a07c852a19d1d7c034f977,gaiaworld.co... (GAIA),2021-10-26 9:11:14,0xdf04923a0a7dcdd01f14fc2e39abf6e04d2d30581aa3425547aca21f31a74fc2,"2,023,237,051,451.350645785",40
0x00222d964a2077301309809ab3bf56485c126a9c,Pancake LPs (Cake-L...),2021-10-26 21:23:39,0x5d4567a0845ba2d8521df965618b1e446e1912fb4ecdafcfa85e6fa83c9bfc0c,"72.057252214409072712.0144520648189712.014452064818927.2435554951856720.0881390811418730150.0881390811418730155.276441951893409434.322137770062671162.85853783122642162.85853783122642162.85853783122642162.85853783122642162.85853783122642162.85853783122642162.8585378312264221.197930737750915257682.82164630769751,477.2575426281588",32
